LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_NCDD@BEEP,DEFECT@WAFER@CLASS_NCDD@BLOCKED_HM_ETCH,DEFECT@WAFER@CLASS_NCDD@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_NCDD@BLURRY_IMAGE,DEFECT@WAFER@CLASS_NCDD@BROKEN_PATTERN,DEFECT@WAFER@CLASS_NCDD@DENT,DEFECT@WAFER@CLASS_NCDD@DOME,DEFECT@WAFER@CLASS_NCDD@FALLEN_LINES,DEFECT@WAFER@CLASS_NCDD@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_NCDD@LARGE_PARTICLE,DEFECT@WAFER@CLASS_NCDD@MINI,DEFECT@WAFER@CLASS_NCDD@NVD_FALSE,DEFECT@WAFER@CLASS_NCDD@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_NCDD@PATTERN,DEFECT@WAFER@CLASS_NCDD@RESIDUE,DEFECT@WAFER@CLASS_NCDD@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_NCDD@SCRATCH,DEFECT@WAFER@CLASS_NCDD@SIZE_SMALL,DEFECT@WAFER@CLASS_NCDD@SMALL_PARTICLE,DEFECT@WAFER@CLASS_NCDD@UNCLASSIFIED,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT
D511842,317,MC4EP317WAD6,0,0,0,0,0,0,0,0.003609,0,0,0,0.209331,0,0,0,0,0.003609,0.014437,0.007218,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:43:23 PM,8M5CL,D1D,8,6389735
D511842,334,MC4EN334WAG5,0,0,0,0,0,0,0,0.007167,0.003584,0,0,0.250849,0,0.003584,0,0.007167,0,0.014334,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:43 PM,8M5CL,D1D,9,6389819
D511842,353,MC4BY353WAG4,0,0,0,0,0,0,0.007218,0.007218,0.007218,0,0,0.216549,0,0,0,0.003609,0.003609,0.010827,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:41 PM,8M5CL,D1D,10,6389870
D511842,361,MC4CA361WAD7,0,0,0,0,0,0,0.007218,0,0,0,0,0.220159,0,0,0,0.014437,0,0.007218,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:47 PM,8M5CL,D1D,11,6389797
D511842,369,MC4CA369WAB0,0,0,0,0,0,0,0.003609,0.003609,0,0,0,0.223768,0,0,0,0.007218,0,0.010827,0.003609,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:43:01 PM,8M5CL,D1D,12,6389936
D511842,403,MC4CA403WAG5,0,0,0,0,0,0,0,0.004159,0,0,0,0.245389,0,0,0,0.012477,0,0.020796,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:20 PM,8M5CL,D1D,13,6389933
D511842,410,MC4CA410WAF6,0,0,0,0,0,0,0,0.003584,0.007167,0,0,0.222181,0,0,0,0,0.003584,0.010751,0.003584,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:44 PM,8M5CL,D1D,14,6389828
D511842,418,MC4EN418WAG3,0,0,0,0,0,0,0.010751,0,0.028668,0,0,0.204263,0,0,0,0.017918,0,0.265184,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:34 PM,8M5CL,D1D,15,6389836
D511842,420,MC4CA420WAC7,0,0,0,0,0,0,0,0,0.003584,0,0,0.218597,0,0,0,0.003584,0,0,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:40 PM,8M5CL,D1D,16,6389893
D511842,443,MC4EN443WAG0,0,0,0,0,0,0,0.018046,0.007218,0.003609,0,0,0.227377,0,0,0,0.003609,0.003609,0.018046,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:43:05 PM,8M5CL,D1D,17,6389876
D511842,461,MC4CA461WAD0,0,0,0,0,0,0,0.007218,0,0.003609,0,0,0.220159,0,0,0,0.003609,0.003609,0.014437,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:04 PM,8M5CL,D1D,18,6389742
D511842,509,MC4CA509WAB6,0,0,0,0,0,0,0.003609,0.010827,0,0,0,0.230986,0,0,0,0.003609,0.003609,0.010827,0.003609,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:27 PM,8M5CL,D1D,19,6389925
D511842,510,MC4CA510WAE7,0,0,0,0,0,0,0.003584,0,0,0,0,0.215014,0,0,0,0,0,0.032252,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:43:10 PM,8M5CL,D1D,20,6389801
D511842,518,MC4CA518WAC0,0,0,0,0,0,0,0.007167,0,0.003584,0,0,0.218597,0,0,0,0.003584,0,0,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:59 PM,8M5CL,D1D,21,6389779
D511842,617,MC4CA617WAE2,0,0,0,0,0,0,0.014437,0.003609,0.028873,0,0,0.205722,0,0,0,0,0,0.04331,0.003609,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:45 PM,8M5CL,D1D,22,6389841
D511842,621,MC4CA621WAF3,0,0,0,0,0,0,0.007218,0,0.003609,0,0,0.223768,0,0,0,0,0,0.007218,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:43:16 PM,8M5CL,D1D,23,6389872
D511842,622,MC4CA622WAC2,0,0,0,0.003584,0,0,0.017918,0,0,0,0,0.229348,0,0,0,0.003584,0,0.010751,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:37 PM,8M5CL,D1D,24,6389737
D511842,643,MC4CA643WAA6,0,0,0,0,0,0,0,0,0,0,0,0.216549,0,0,0,0.007218,0,0.014437,0,,D5118420,PNCB,07/31/2025 12:52:14 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:06 PM,8M5CL,D1D,25,6389741
D510895,30,MC1RH030WAB2,0,0,0,0,0,0,0.003584,0.010751,0.007167,0,0,0.204263,0,0,0,0,0,0.007167,0,,D5108950,PNCB,08/03/2025 9:48:49 AM,BPD432,8M5CL,8M5CL,02/20/2026 9:55:42 AM,8M5CL,D1D,1,6350315
D510895,33,MC1RH033WAG5,0,0,0,0,0,0,0.003609,0,0.007218,0,0,0.191285,0,0,0,0.003609,0.003609,0.003609,0,,D5108950,PNCB,08/03/2025 9:48:49 AM,BPD432,8M5CL,8M5CL,02/20/2026 9:55:54 AM,8M5CL,D1D,2,6350340
D510895,78,MC1RH078WAB5,0,0,0,0,0,0,0,0.003584,0,0,0,0.21143,0,0,0,0.007167,0.007167,0.003584,0.003584,,D5108950,PNCB,08/03/2025 9:48:49 AM,BPD432,8M5CL,8M5CL,02/20/2026 9:56:28 AM,8M5CL,D1D,3,6350279
D510895,79,MC1RH079WAF7,0,0,0,0,0,0,0.007218,0.003609,0.007218,0,0,0.209331,0,0,0,0.003609,0,0.021655,0,,D5108950,PNCB,08/03/2025 9:48:49 AM,BPD432,8M5CL,8M5CL,02/20/2026 9:56:16 AM,8M5CL,D1D,4,6350290
D510895,80,MC1RH080WAB5,0,0,0,0,0,0,0.014334,0.003584,0,0,0,0.182762,0,0,0,0.010751,0,0.003584,0,,D5108950,PNCB,08/03/2025 9:48:49 AM,BPD432,8M5CL,8M5CL,02/20/2026 9:55:45 AM,8M5CL,D1D,5,6350268
D510895,86,MC1RH086WAF0,0,0,0,0,0,0,0,0.007167,0.003584,0,0,0.215014,0,0,0,0.007167,0.003584,0.003584,0,,D5108950,PNCB,08/03/2025 9:48:49 AM,BPD432,8M5CL,8M5CL,02/20/2026 9:56:23 AM,8M5CL,D1D,6,6350220
D512346,662,KHNNU662WFA3,0,0,0,0,0,0,0,0,0,0,0,0.215014,0,0,0,0.003584,0,0.025085,0,,D5123460,PNCB,08/03/2025 11:04:47 AM,BPD434,8M5CL,8M5CL,02/19/2026 4:31:10 PM,8M5CL,D1D,1,6421323
D512346,664,KHNNU664WFB4,0,0,0,0,0,0,0.010751,0,0.003584,0,0,0.215014,0,0,0,0,0,0.007167,0,,D5123460,PNCB,08/03/2025 11:04:47 AM,BPD434,8M5CL,8M5CL,02/19/2026 4:31:21 PM,8M5CL,D1D,2,6421194
D512346,667,KHNNU667WFG7,0,0,0,0,0,0,0.018046,0.003609,0.003609,0,0,0.220159,0,0,0,0,0,0.021655,0,,D5123460,PNCB,08/03/2025 11:04:47 AM,BPD434,8M5CL,8M5CL,02/19/2026 4:31:35 PM,8M5CL,D1D,3,6421272
D512346,702,KHNNU702WFC0,0,0,0,0,0,0,0.007167,0.003584,0.014334,0,0,0.215014,0,0,0,0,0,0.025085,0,,D5123460,PNCB,08/03/2025 11:04:47 AM,BPD434,8M5CL,8M5CL,02/19/2026 4:31:27 PM,8M5CL,D1D,4,6421325
D512346,703,KHNNU703WFG2,0,0,0,0,0,0,0.021655,0.007218,0.007218,0,0,0.209331,0,0,0,0.003609,0.003609,0.007218,0,,D5123460,PNCB,08/03/2025 11:04:47 AM,BPD434,8M5CL,8M5CL,02/19/2026 4:31:33 PM,8M5CL,D1D,5,6421331
D512346,714,KHNNU714WFA2,0,0,0,0,0,0,0.014334,0,0.007167,0,0,0.200679,0,0,0,0,0,0.014334,0.003584,,D5123460,PNCB,08/03/2025 11:04:47 AM,BPD434,8M5CL,8M5CL,02/19/2026 4:31:08 PM,8M5CL,D1D,6,6421260
D514117,377,MC4XG377WAD2,0,0,0,0,0,0,0,0.003609,0,0,0,0.209331,0,0,0,0.003609,0,0.010827,0,,D5141170,PNCB,08/03/2025 5:35:36 PM,BPD442,8M5CL,8M5CL,02/20/2026 11:21:24 AM,8M5CL,D1D,1,6491975
D514117,380,MC4XG380WAA1,0,0,0,0,0,0,0,0,0,0,0,0.215014,0,0,0,0,0,0.007167,0,,D5141170,PNCB,08/03/2025 5:35:36 PM,BPD442,8M5CL,8M5CL,02/20/2026 11:21:22 AM,8M5CL,D1D,2,6492056
D514105,3,MC4UJ003WAB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.180933,0,0,0,0,D5141050,PNCB,08/15/2025 10:57:36 PM,BPD434,8M5CL,8M5CL,02/19/2026 4:41:12 PM,8M5CL,D1D,1,6491259
D514105,6,MC4UJ006WAG4,0,0,0,0,0,0,0,0.010178,0,0,0,0,0,0,0,42.070774,0,0,0,0,D5141050,PNCB,08/15/2025 10:57:36 PM,BPD434,8M5CL,8M5CL,02/19/2026 4:36:51 PM,8M5CL,D1D,2,6491372
D514105,11,MC4UJ011WAE4,0,0,0,0,0,0,0,0.047101,0,0,0,0.047101,0,0,0,45.953381,0,0,0,0,D5141050,PNCB,08/15/2025 10:57:36 PM,BPD434,8M5CL,8M5CL,02/19/2026 4:34:48 PM,8M5CL,D1D,3,6491242
D514105,13,MC4UJ013WAF5,0,0,0,0,0,0,0,0,0,0,0,0.04554,0,0,0,49.478735,0,0,0,0,D5141050,PNCB,08/15/2025 10:57:36 PM,BPD434,8M5CL,8M5CL,02/19/2026 4:38:52 PM,8M5CL,D1D,4,6491294
D512954,432,GM9ZG432JKF5,0,0,0,0,0,0,0.008312,0.008312,0,0.004156,0,1.192599,0,0,0,0,0,0.008312,0.004156,0,D5129540,PXMG,08/18/2025 8:11:09 PM,BPD434,8M5CL,8M5CL,02/16/2026 2:53:51 PM,8M5CL,D1D,1,6432244
D512954,433,GM9ZG433JKC4,0,0,0,0,0,0,0.005293,0,0.010586,0,0,1.487632,0,0,0,0,0,0.021172,0,0,D5129540,PXMG,08/18/2025 8:11:09 PM,BPD434,8M5CL,8M5CL,02/16/2026 2:53:45 PM,8M5CL,D1D,2,6432330
D510894,345,MC1RE345WAB1,0,0,0,0,0,0,0,0.124959,0,0,0,1.499513,0,0,0,0.041653,0,0,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:56:34 PM,8M5CL,D1D,1,6350339
D510894,355,MC1RE355WAF5,0,0,0,0,0,0,0.008597,0.004298,0,0,0,0.253607,0,0,0,0.004298,0,0.004298,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:36 PM,8M5CL,D1D,2,6350322
D510894,398,MC1RE398WAG7,0,0,0,0,0,0,0.003584,0,0,0,0,0.240099,0,0,0,0,0,0.003584,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:57:00 PM,8M5CL,D1D,3,6350406
D510894,416,MC1RE416WAF6,0,0,0,0,0,0,0.007167,0,0.003584,0,0,0.232931,0,0,0,0.003584,0,0.032252,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:56:04 PM,8M5CL,D1D,4,6350333
D510894,424,MC1RE424WAB6,0.003584,0,0,0,0,0,0,0,0,0,0,0.236515,0,0,0,0,0,0,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:56:00 PM,8M5CL,D1D,5,6350303
D510894,429,MC1RE429WAA7,0.003609,0,0,0,0,0,0.014437,0.007218,0.003609,0,0,0.259859,0,0,0,0.003609,0.007218,0.018046,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:52:58 PM,8M5CL,D1D,6,6350239
D510894,431,MC1RE431WAA7,0,0,0,0,0,0,0.003609,0,0,0,0,0.274296,0,0,0,0,0,0.025264,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:54:19 PM,8M5CL,D1D,7,6350346
D510894,433,MC1RE433WAC0,0,0,0,0,0,0,0.007218,0,0.007218,0,0,0.245423,0,0,0,0,0,0.010827,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:04 PM,8M5CL,D1D,8,6350285
D510894,466,MC1RE466WAG1,0,0,0,0,0,0,0.007167,0.003584,0.003584,0,0,0.243682,0,0,0,0.007167,0,0.032252,0.003584,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:54:06 PM,8M5CL,D1D,9,6350269
D510894,486,MC1RE486WAA3,0.003584,0,0,0,0,0,0.010751,0,0,0,0,0.243682,0,0,0,0,0,0.010751,0.003584,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:57:11 PM,8M5CL,D1D,10,6350320
D510894,488,MC1RE488WAB4,0.003584,0,0,0,0,0,0.003584,0.003584,0.003584,0,0,0.247266,0,0,0,0,0,0.007167,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:19 PM,8M5CL,D1D,11,6350277
D510894,489,MC1RE489WAF6,0,0,0,0,0,0,0,0,0.003609,0,0,0.234595,0,0,0,0,0.007218,0.007218,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:55:37 PM,8M5CL,D1D,12,6350302
D510894,492,MC1RE492WAC5,0,0,0,0,0,0,0,0.003584,0.003584,0,0,0.243682,0,0,0,0,0.003584,0.007167,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:56:17 PM,8M5CL,D1D,13,6350355
D510894,495,MC1RE495WAA5,0,0,0,0,0,0,0.003609,0,0,0,0,0.252641,0,0,0,0,0,0.010827,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:54:00 PM,8M5CL,D1D,14,6350273
D510894,512,MC1RE512WAC5,0,0,0,0,0,0,0,0,0,0,0,0.243682,0,0,0,0,0,0.010751,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:56:49 PM,8M5CL,D1D,15,6350408
D510894,540,MC1RE540WAA2,0,0,0,0,0,0,0.007167,0.007167,0,0,0,0.232931,0,0,0,0.003584,0,0.010751,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:43 PM,8M5CL,D1D,16,6350314
D510894,555,MC1RE555WAD7,0,0,0,0,0,0,0.018265,0.018265,0,0,0,1.004601,0,0.018265,0,0,0,0.036531,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:56 PM,8M5CL,D1D,17,6350317
D510894,568,MC1RE568WAG3,0,0,0,0,0,0,0,0.003584,0,0,0,0.243682,0,0,0,0.014334,0,0.010751,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:55:46 PM,8M5CL,D1D,18,6350328
D510894,583,MC1RE583WAB4,0,0,0,0,0,0,0.003609,0,0,0,0,0.220159,0,0,0,0,0,0.007218,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:54:17 PM,8M5CL,D1D,19,6350267
D510894,587,MC1RE587WAD6,0,0,0,0,0,0,0.00378,0.00378,0.007559,0,0,0.27213,0,0,0,0,0.00378,0.015118,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:56:38 PM,8M5CL,D1D,20,6350241
D510894,593,MC1RE593WAG0,0,0,0,0,0,0,0.003609,0.003609,0,0,0,0.216549,0,0,0,0.003609,0,0.003609,0.003609,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:56:25 PM,8M5CL,D1D,21,6350327
D510894,599,MC1RE599WAC0,0,0,0,0,0,0,0.013637,0,0,0,0,0.80457,0,0.013637,0,0,0,0.013637,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:56:46 PM,8M5CL,D1D,22,6350358
D510894,607,MC1RE607WAD6,0,0,0,0,0,0,0.003609,0,0.003609,0,0,0.25625,0,0,0,0,0.003609,0.007218,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:10 PM,8M5CL,D1D,23,6350251
D510894,622,MC1RE622WAG2,0,0,0,0,0,0,0,0,0.003584,0,0,0.222181,0,0,0,0,0,0.003584,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:55:54 PM,8M5CL,D1D,24,6350219
D510894,636,MC1RE636WAF5,0,0,0,0,0,0,0,0,0,0,0,0.236515,0,0,0,0.010751,0,0.014334,0,,D5108940,PNCB,08/17/2025 10:20:25 AM,BPD446,8M5CL,8M5CL,02/23/2026 3:56:13 PM,8M5CL,D1D,25,6350218
D512958,366,GG7JP366JKB7,0.003659,0,0,0,0.003659,0,0,0.007319,0,0,0,0.958724,0,0,0,0,0,0.025615,0,0,D5129580,PXMG,09/11/2025 9:53:09 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:09 PM,8M5CL,D1D,1,6432397
D512958,368,GG7JP368JKD0,0,0,0,0,0,0,0.003659,0.003659,0.007319,0,0,0.911153,0,0,0,0.014637,0,0.014637,0.003659,0,D5129580,PXMG,09/11/2025 9:53:09 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:27 PM,8M5CL,D1D,2,6432369
D512958,369,GG7JP369JKH2,0,0,0,0,0,0,0,0,0.003692,0,0,1.314254,0,0,0,0,0,0.003692,0,0,D5129580,PXMG,09/11/2025 9:53:09 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:13 PM,8M5CL,D1D,3,6432259
D512958,370,GG7JP370JKD0,0.010319,0,0,0,0,0,0,0,0.007448,0,0,1.256384,0,0,0,0.003724,0,0.032664,0.017768,0,D5129580,PXMG,09/11/2025 9:53:09 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:20 PM,8M5CL,D1D,4,6432391
D512953,455,GM9ZG455JKF2,0,0,0,0,0,0,0.003692,0,0,0,0,0.5971,0,0,0,0.003692,0,0.004652,0,0,D5129530,PXMG,09/11/2025 1:12:10 PM,BPD454,8M5CL,8M5CL,02/16/2026 3:04:19 PM,8M5CL,D1D,1,6432150
D512953,457,GM9ZG457JKG3,0,0,0,0,0,0,0,0,0,0,0,0.372864,0,0,0,0.003692,0,0.014767,0,,D5129530,PXMG,09/11/2025 1:12:10 PM,BPD454,8M5CL,8M5CL,02/16/2026 3:04:18 PM,8M5CL,D1D,2,6432056
D511316,430,GM7KQ430JKD6,0,0,0,0,0,0,0,0.003584,0,0,0,0.258016,0,0,0,0,0,0.057337,0,,D5113160D,PNCB,08/30/2025 5:39:25 PM,BPD458,8M5CL,8M5CL,02/16/2026 2:31:45 PM,8M5CL,D1D,1,7274974
D511316,431,GM7KQ431JKA5,0,0,0,0.007218,0,0,0.014437,0,0.014437,0,0,0.223768,0,0,0,0.014437,0.003609,0.064965,0.007218,,D5113160D,PNCB,08/30/2025 5:39:25 PM,BPD458,8M5CL,8M5CL,02/16/2026 2:31:46 PM,8M5CL,D1D,2,7274900
D511316,432,GM7KQ432JKE7,0,0,0,0,0,0,0,0.003584,0,0,0,0.236515,0,0,0,0.010751,0,0.025085,0,,D5113160D,PNCB,08/30/2025 5:39:25 PM,BPD458,8M5CL,8M5CL,02/16/2026 2:31:48 PM,8M5CL,D1D,3,7274863
D511316,433,GM7KQ433JKB6,0.003609,0,0,0,0,0,0,0.010827,0.007218,0,0,0.324824,0,0,0,0.007218,0,0.018046,0.018046,,D5113160D,PNCB,08/30/2025 5:39:25 PM,BPD458,8M5CL,8M5CL,02/16/2026 2:32:04 PM,8M5CL,D1D,4,7274923
D511316,436,GM7KQ436JKH1,0,0,0,0,0,0,0.007167,0.010751,0,0,0,0.240099,0,0,0,0.003584,0,0.060921,0,,D5113160D,PNCB,08/30/2025 5:39:25 PM,BPD458,8M5CL,8M5CL,02/16/2026 2:34:57 PM,8M5CL,D1D,5,7274820
D511316,437,GM7KQ437JKE0,0,0,0,0,0,0,0,0.007399,0,0,0,0.284844,0,0,0,0.003699,0.011098,0.033294,0,,D5113160D,PNCB,08/30/2025 5:39:25 PM,BPD458,8M5CL,8M5CL,02/16/2026 2:35:22 PM,8M5CL,D1D,6,7274883
D512916,506,GG7AA506JKG7,0,0,0,0,0,0,0.007167,0.007167,0,0.003584,0,0.275934,0,0,0,0.003584,0,0.007167,0,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:11 PM,8M5CL,D1D,1,6436348
D512916,507,GG7AA507JKD6,0,0,0,0,0,0,0.003609,0,0,0,0,0.285123,0,0,0,0.003609,0,0.018046,0,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:34 PM,8M5CL,D1D,2,6436314
D512916,508,GG7AA508JKA5,0,0,0,0.007167,0,0,0.003584,0.003584,0.007167,0,0,0.254433,0,0,0,0,0,0.010751,0,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:55:57 PM,8M5CL,D1D,3,6436362
D512916,510,GG7AA510JKA5,0.003584,0,0,0,0,0,0.003584,0.007167,0,0,0,0.2616,0,0,0,0,0,0.014334,0.003584,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:26 PM,8M5CL,D1D,4,6436373
D512916,511,GG7AA511JKE7,0,0,0,0,0,0,0,0,0,0,0,0.310388,0,0,0,0,0,0.014437,0,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:21 PM,8M5CL,D1D,5,6436308
D512916,512,GG7AA512JKB6,0,0,0,0,0,0,0,0,0.003584,0,0,0.247266,0,0,0,0,0.003584,0.010751,0,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:38 PM,8M5CL,D1D,6,6436352
D512916,513,GG7AA513JKG0,0,0,0,0,0,0,0.003609,0.003609,0,0,0,0.270687,0,0,0,0,0,0.014437,0.003609,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:12 PM,8M5CL,D1D,7,6436310
D512916,514,GG7AA514JKC7,0,0,0,0,0,0,0,0.003584,0,0,0,0.275934,0,0,0,0,0,0.017918,0,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:55:28 PM,8M5CL,D1D,8,6436399
D512916,516,GG7AA516JKE0,0,0,0,0,0,0,0.003584,0,0,0,0,0.290268,0,0,0,0,0,0.003584,0,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:13 PM,8M5CL,D1D,9,6436354
D512916,517,GG7AA517JKA7,0,0,0,0,0,0,0.003609,0.003609,0.003609,0,0,0.328433,0,0,0,0,0.003609,0,0,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:55:19 PM,8M5CL,D1D,10,6436282
D512916,539,GG7AA539JKD5,0,0,0,0,0,0,0,0,0,0,0,0.277905,0,0,0,0,0,0.014437,0,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:56:15 PM,8M5CL,D1D,11,6436385
D512916,540,GG7AA540JKG6,0,0,0,0.003584,0,0,0,0.003584,0,0,0,0.275934,0,0,0,0,0,0.021501,0,,D5129160,PNCB,08/29/2025 4:27:18 PM,BPD442,8M5CL,8M5CL,02/16/2026 2:55:35 PM,8M5CL,D1D,12,6436378
D511312,306,GB6NW306JKB1,0,0,0,0,0,0,0.010751,0,0,0,0,0.222181,0,0,0,0.007167,0,0.025085,0,,D5113120E,PNCB,08/30/2025 3:50:25 AM,BPD450,8M5CL,8M5CL,02/16/2026 2:31:26 PM,8M5CL,D1D,1,7271900
D511312,307,GB6NW307JKF3,0,0,0,0,0,0,0,0.083306,0,0,0,1.499513,0,0,0,0,0,0,0,,D5113120E,PNCB,08/30/2025 3:50:25 AM,BPD450,8M5CL,8M5CL,02/16/2026 2:31:41 PM,8M5CL,D1D,2,7271862
D511312,308,GB6NW308JKC2,0,0,0,0,0,0,0.003584,0,0.003584,0,0,0.240099,0,0,0,0.007167,0.003584,0.003584,0,,D5113120E,PNCB,08/30/2025 3:50:25 AM,BPD450,8M5CL,8M5CL,02/16/2026 2:31:53 PM,8M5CL,D1D,3,7271822
D511312,309,GB6NW309JKG4,0,0,0,0,0,0,0.003609,0,0.003609,0,0,0.220159,0,0,0,0,0,0.007218,0,,D5113120E,PNCB,08/30/2025 3:50:25 AM,BPD450,8M5CL,8M5CL,02/16/2026 2:31:19 PM,8M5CL,D1D,4,7271798
