LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_NCDD@BEEP,DEFECT@WAFER@CLASS_NCDD@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_NCDD@BLURRY_IMAGE,DEFECT@WAFER@CLASS_NCDD@DOME,DEFECT@WAFER@CLASS_NCDD@FALLEN_LINES,DEFECT@WAFER@CLASS_NCDD@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_NCDD@LARGE_PARTICLE,DEFECT@WAFER@CLASS_NCDD@MINI,DEFECT@WAFER@CLASS_NCDD@NVD_FALSE,DEFECT@WAFER@CLASS_NCDD@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_NCDD@PATTERN,DEFECT@WAFER@CLASS_NCDD@RESIDUE,DEFECT@WAFER@CLASS_NCDD@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_NCDD@SCRATCH,DEFECT@WAFER@CLASS_NCDD@SIZE_SMALL,DEFECT@WAFER@CLASS_NCDD@SMALL_PARTICLE,DEFECT@WAFER@CLASS_NCDD@UNCLASSIFIED,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT,DEFECT@WAFER@CLASS_EDI@BEEP,DEFECT@WAFER@CLASS_EDI@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_EDI@BLURRY_IMAGE,DEFECT@WAFER@CLASS_EDI@DOME,DEFECT@WAFER@CLASS_EDI@FALLEN_LINES,DEFECT@WAFER@CLASS_EDI@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_EDI@LARGE_PARTICLE,DEFECT@WAFER@CLASS_EDI@MINI,DEFECT@WAFER@CLASS_EDI@NVD_FALSE,DEFECT@WAFER@CLASS_EDI@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_EDI@PATTERN,DEFECT@WAFER@CLASS_EDI@RESIDUE,DEFECT@WAFER@CLASS_EDI@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_EDI@SCRATCH,DEFECT@WAFER@CLASS_EDI@SIZE_SMALL,DEFECT@WAFER@CLASS_EDI@SMALL_PARTICLE,DEFECT@WAFER@CLASS_EDI@WAFER_TOTAL
D601563,85,GT9FQ085JKE5,0,0,0,0.003584,0,0,0,0.003584,0.139784,0,0,0,0,0.003584,0.010753,0,,D6015630,PXMG,04/23/2026 8:51:29 PM,BPD450,8M6CL,8M6CL,08/01/2026 7:42:23 AM,8M6CL,D1D,1,7889751,,,,,,,,,,,,,,,,,
D601563,87,GT9FQ087JKF6,0,0,0,0.007168,0,0,0,0,0.222221,0,0,0,0,0.017921,0,0,,D6015630,PXMG,04/23/2026 8:51:29 PM,BPD450,8M6CL,8M6CL,08/01/2026 12:01:57 PM,8M6CL,D1D,2,7889892,,,,,,,,,,,,,,,,,
D602641,301,GT7PS301JKF4,0,0,0,0.017921,0.003584,0,0,0,0.050179,0,0.007168,0,0.003584,0.007168,0,0.003584,,D6026410,PXMG,04/24/2026 1:23:37 AM,BPD446,8M6CL,8M6CL,07/19/2026 1:54:52 PM,8M6CL,D1D,1,7912570,,,,,,,,,,,,,,,,,
D602641,302,GT7PS302JKC3,0,0,0,0.031974,0,0.007105,0,0,0.060395,0.003553,0,0,0.046185,0.003553,0.017763,0,,D6026410,PXMG,04/24/2026 1:23:37 AM,BPD446,8M6CL,8M6CL,07/21/2026 1:14:42 AM,8M6CL,D1D,2,7912730,,,,,,,,,,,,,,,,,
D602633,8,5DXAX008MVC1,0,0,0,0.021316,0.003553,0.014211,0,0,0.223818,0,0,0,0.017763,0,0.003553,0,,D6026330,PXMG,04/25/2026 12:25:32 AM,BPD454,8M6CL,8M6CL,07/19/2026 12:10:35 PM,8M6CL,D1D,1,7909773,,,,,,,,,,,,,,,,,
D602633,9,5DXAX009MVG3,0,0,0,0.071684,0.007168,0.007168,0,0,0.232973,0,0,0,0.007168,0,0.003584,0,,D6026330,PXMG,04/25/2026 12:25:32 AM,BPD454,8M6CL,8M6CL,07/19/2026 1:25:48 PM,8M6CL,D1D,2,7909835,,,,,,,,,,,,,,,,,
D602632,173,KJ7KK173WFC3,0,0,0,0.010753,0,0,0,0,0.11111,0,0,0,0.007168,0,0.007168,0,,D6026320,PXMG,04/22/2026 11:11:49 PM,BPD432,8M6CL,8M6CL,08/09/2026 8:02:05 PM,8M6CL,D1D,1,7909638,,,,,,,,,,,,,,,,,
D602632,183,KJ7KK183WFG7,0,0,0,0.025089,0,0,0,0,0.093189,0,0,0,0.003584,0,0.003584,0,,D6026320,PXMG,04/22/2026 11:11:49 PM,BPD432,8M6CL,8M6CL,04/23/2026 8:32:46 AM,8M6CL,D1D,2,7909912,,,,,,,,,,,,,,,,,
D602632,185,KJ7KK185WFA5,0,0,0,0.025089,0,0.007168,0,0,0.146952,0,0,0,0.003584,0.003584,0.007168,0.007168,,D6026320,PXMG,04/22/2026 11:11:49 PM,BPD432,8M6CL,8M6CL,07/11/2026 2:10:58 PM,8M6CL,D1D,3,7909738,,,,,,,,,,,,,,,,,
D602632,189,KJ7KK189WFC7,0,0,0,0.014337,0.100358,0.003584,0,0,0.154121,0.003584,0,0,0.007168,0.003584,0.014337,0,,D6026320,PXMG,04/22/2026 11:11:49 PM,BPD432,8M6CL,8M6CL,08/09/2026 3:58:01 AM,8M6CL,D1D,4,7909794,,,,,,,,,,,,,,,,,
D602645,27,A26FX027SLF4,0,0,0,0.007168,0.007168,0,0,0,0.129031,0,0,0,0.007168,0.014337,0.003584,0,,D6026450,PXMG,04/22/2026 7:47:21 PM,BPD454,8M6CL,8M6CL,08/09/2026 4:03:18 AM,8M6CL,D1D,1,7912785,,,,,,,,,,,,,,,,,
D602645,28,A26FX028SLC3,0,0,0,0.117238,0,0,0,0,0.110133,0,0,0,0.003553,0,0,0,,D6026450,PXMG,04/22/2026 7:47:21 PM,BPD454,8M6CL,8M6CL,07/06/2026 2:59:10 PM,8M6CL,D1D,2,7912799,,,,,,,,,,,,,,,,,
D602645,29,A26FX029SLG5,0,0,0,0.025089,0,0.007168,0,0,0.172042,0.003584,0,0,0.014337,0.003584,0.014337,0,,D6026450,PXMG,04/22/2026 7:47:21 PM,BPD454,8M6CL,8M6CL,07/06/2026 3:13:22 PM,8M6CL,D1D,3,7912741,,,,,,,,,,,,,,,,,
D602645,34,A26FX034SLE5,0,0,0,0.031974,0,0.003553,0,0,0.17408,0,0,0,0,0,0.007105,0,,D6026450,PXMG,04/22/2026 7:47:21 PM,BPD454,8M6CL,8M6CL,08/09/2026 8:02:22 PM,8M6CL,D1D,4,7912777,,,,,,,,,,,,,,,,,
D602629,1,KJ7YL001WFF5,0,0,0,0.010753,0,0.003584,0,0,0.1362,0,0,0,0,0,0.071684,0,,D6026290,PXMG,04/22/2026 4:00:28 AM,BPD458,8M6CL,8M6CL,06/21/2026 9:24:50 AM,8M6CL,D1D,1,7907550,,,,,,,,,,,,,,,,,
D602629,50,KJ7YL050WFB6,0,0,0,0.014211,0.007105,0.003553,0,0,0.15987,0,0,0,0.007105,0.003553,0.003553,0.003553,,D6026290,PXMG,04/22/2026 4:00:28 AM,BPD458,8M6CL,8M6CL,06/21/2026 9:24:32 PM,8M6CL,D1D,2,7907575,,,,,,,,,,,,,,,,,
D603149,4,A25YU004SLA7,0,0,0,0.039079,0,0.003553,0,0,0.234476,0,0,0,0.003553,0.017763,0.024869,0.017763,,D6031490,PXMG,04/28/2026 8:10:02 PM,BPD450,8M6CL,8M6CL,07/16/2026 11:47:25 AM,8M6CL,D1D,1,7945768,,,,,,,,,,,,,,,,,
D603149,20,A25YU020SLA2,0,0,0,0.007105,0.003553,0,0,0,0.252239,0,0,0,0.007105,0.007105,0.007105,0,,D6031490,PXMG,04/28/2026 8:10:02 PM,BPD450,8M6CL,8M6CL,07/16/2026 11:11:58 AM,8M6CL,D1D,2,7945826,,,,,,,,,,,,,,,,,
D602102,4,A26LJ004SLD7,0,0,0,0.024869,0.003553,0,0,0,0.145659,0,0,0,0,0.003553,0.010658,0,,D6021020,PXMG,04/26/2026 2:46:12 AM,BPD444,8M6CL,8M6CL,08/01/2026 1:52:45 AM,8M6CL,D1D,1,7905140,,,,,,,,,,,,,,,,,
D602102,5,A26LJ005SLA6,0,0,0,0.003584,0,0,0,0,0.222221,0,0,0,0,0,0,0,,D6021020,PXMG,04/26/2026 2:46:12 AM,BPD444,8M6CL,8M6CL,08/01/2026 8:12:34 AM,8M6CL,D1D,2,7905085,,,,,,,,,,,,,,,,,
D603147,9,KJ7YR009WFF0,0,0,0,0.078852,0.010753,0.003584,0,0,0.275984,0,0,0,0.003584,0,0,0.007168,,D6031470,PXMG,05/02/2026 6:56:46 AM,BPD454,8M6CL,8M6CL,07/04/2026 6:21:53 AM,8M6CL,D1D,1,7946169,,,,,,,,,,,,,,,,,
D603147,19,KJ7YR019WFC1,0,0,0,0.032258,0.003584,0,0,0,0.24731,0,0,0,0.003584,0.010753,0.014337,0,,D6031470,PXMG,05/02/2026 6:56:46 AM,BPD454,8M6CL,8M6CL,07/03/2026 5:56:35 PM,8M6CL,D1D,2,7946038,,,,,,,,,,,,,,,,,
D601564,6,GT9FQ006JKC3,0.003553,0,0,0.014211,0,0.003553,0.003553,0,0.131449,0,0,0,0,0,0.003553,0,,D6015640,PXMG,05/02/2026 12:41:23 PM,BPD444,8M6CL,8M6CL,07/04/2026 5:53:51 AM,8M6CL,D1D,1,7891187,,,,,,,,,,,,,,,,,
D601564,7,GT9FQ007JKG5,0,0,0,0.017921,0.003584,0,0,0,0.218636,0,0,0,0.003584,0,0.003584,0.003584,,D6015640,PXMG,05/02/2026 12:41:23 PM,BPD444,8M6CL,8M6CL,07/06/2026 3:22:08 AM,8M6CL,D1D,2,7891133,,,,,,,,,,,,,,,,,
D603144,511,GT8RS511JKB3,0,0,0,0.021505,0,0.021505,0,0,0.103942,0,0,0,0.010753,0.014337,0.265231,0,,D6031440,PXMG,05/01/2026 9:38:39 AM,BPD454,8M6CL,8M6CL,07/31/2026 12:46:45 AM,8M6CL,D1D,1,7945802,,,,,,,,,,,,,,,,,
D603144,512,GT8RS512JKF5,0,0,0,0.024869,0,0,0,0,0.092369,0,0,0,0.007105,0,0.063948,0,,D6031440,PXMG,05/01/2026 9:38:39 AM,BPD454,8M6CL,8M6CL,07/26/2026 3:16:06 AM,8M6CL,D1D,2,7945761,,,,,,,,,,,,,,,,,
D603152,49,ICDKA049MMC0,0,0,0,0.003584,0,0.007168,0,0,0.0681,0,0,0.003584,0.010753,0,0.017921,0,,D6031520,PXMG,04/30/2026 3:23:49 PM,BPD458,8M6CL,8M6CL,07/20/2026 12:40:17 PM,8M6CL,D1D,1,7945010,,,,,,,,,,,,,,,,,
D603152,50,ICDKA050MMF1,0,0,0,0.021316,0,0,0,0,0.046185,0,0,0,0.017763,0,0.031974,0.007105,,D6031520,PXMG,04/30/2026 3:23:49 PM,BPD458,8M6CL,8M6CL,07/19/2026 7:23:35 PM,8M6CL,D1D,2,7945050,,,,,,,,,,,,,,,,,
D603152,92,HENYD092MMD4,0,0,0,0.092369,0.003553,0,0,0,0.060395,0,0,0,0.003553,0,0.003553,0,,D6031520,PXMG,04/30/2026 3:23:49 PM,BPD458,8M6CL,8M6CL,07/19/2026 4:38:09 AM,8M6CL,D1D,3,7945017,,,,,,,,,,,,,,,,,
D603152,93,HENYD093MMA3,0.003584,0,0,0.025089,0,0.017921,0,0,0.2043,0,0,0,0.021505,0,0.0681,0.007168,,D6031520,PXMG,04/30/2026 3:23:49 PM,BPD458,8M6CL,8M6CL,07/18/2026 6:43:13 AM,8M6CL,D1D,4,7945085,,,,,,,,,,,,,,,,,
D603129,64,A26WA064SLB4,0,0,0,0.007167,0.003584,0,0,0,0.179178,0,0,0,0,0,0.003584,0,,D6031290,PNCB,05/05/2026 10:26:03 PM,BPD446,8M6CL,8M6CL,07/04/2026 9:56:57 AM,8M6CL,D1D,1,7951113,,,,,,,,,,,,,,,,,
D603129,67,A26WA067SLG7,0,0,0,0.003609,0.007218,0.010827,0,0,0.180458,0,0,0,0,0,0,0.003609,,D6031290,PNCB,05/05/2026 10:26:03 PM,BPD446,8M6CL,8M6CL,07/06/2026 2:33:52 AM,8M6CL,D1D,2,7951060,,,,,,,,,,,,,,,,,
D603129,75,A26WA075SLC7,0,0,0,0.014437,0.003609,0,0,0,0.191285,0,0,0,0.003609,0,0,0,,D6031290,PNCB,05/05/2026 10:26:03 PM,BPD446,8M6CL,8M6CL,07/06/2026 2:43:46 AM,8M6CL,D1D,3,7951014,,,,,,,,,,,,,,,,,
D603129,150,A26LJ150SLB1,0.039419,0,0,0.043003,0,0,0,0.007167,0.189929,0,0,0,0,0,0.007167,0.010751,,D6031290,PNCB,05/05/2026 10:26:03 PM,BPD446,8M6CL,8M6CL,07/06/2026 2:36:11 AM,8M6CL,D1D,4,7951102,,,,,,,,,,,,,,,,,
D602EQQ,70,A26XG070SLB5,0,0,0,0.010546,0.005273,0.005273,0,0,0.284734,0,0,0,0,0,0,0,,D602EQQA,X78E,05/03/2026 5:15:25 AM,BPD442,8M6CL,8M6CL,05/06/2026 9:31:00 AM,8M6CL,D1D,1,8224541,,,,,,,,,,,,,,,,,
D602EQQ,72,A26XG072SLC6,0,0,0,0.010546,0,0,0,0,0.300552,0,0,0,0,0,0,0,,D602EQQA,X78E,05/03/2026 5:15:25 AM,BPD442,8M6CL,8M6CL,06/24/2026 1:40:41 PM,8M6CL,D1D,2,8224574,,,,,,,,,,,,,,,,,
D603145,531,GT7PS531JKC4,0,0,0,0.025876,0,0,0,0,1.044621,0,0,0,0.003584,0,0.027865,0.005573,0,D6031450,PXMG,05/22/2026 8:25:48 AM,BPD442,8M6CL,8M6CL,07/21/2026 11:23:41 AM,8M6CL,D1D,1,7945614,,,,,,,,,,,,,,,,,
D603145,551,GT7PS551JKE1,0.003584,0,0,0.010753,0,0,0,0,0.146952,0,0,0,0.003584,0,0.025089,0,,D6031450,PXMG,05/22/2026 8:25:48 AM,BPD442,8M6CL,8M6CL,07/21/2026 12:07:08 PM,8M6CL,D1D,2,7945709,,,,,,,,,,,,,,,,,
D602EQQ,73,A26XG073SLH0,0,0,0,0.042313,0,0,0,0,0.343795,0,0,0,0,0.010578,0,0,,D602EQQ0,X78E,07/03/2026 10:51:28 AM,BPD442,8M6CL,8M6CL,08/04/2026 3:05:50 AM,8M6CL,D1D,1,7931042,,,,,,,,,,,,,,,,,
D602EQQ,74,A26XG074SLD7,0,0,0,0.042183,0,0,0,0,0.342735,0,0,0,0,0.005273,0.005273,0,,D602EQQ0,X78E,07/03/2026 10:51:28 AM,BPD442,8M6CL,8M6CL,08/04/2026 3:51:32 AM,8M6CL,D1D,2,7931150,,,,,,,,,,,,,,,,,
D602EQQ,75,A26XG075SLA6,0,0.005289,0,0.06347,0,0,0,0,0.338506,0,0,0,0.005289,0,0,0,,D602EQQ0,X78E,07/03/2026 10:51:28 AM,BPD442,8M6CL,8M6CL,08/04/2026 3:28:18 AM,8M6CL,D1D,3,7930939,,,,,,,,,,,,,,,,,
D602EQQ,236,A25ZW236SLC6,0,0,0,0.026364,0.005273,0,0,0,0.311098,0,0,0,0,0,0,0,,D602EQQ0,X78E,07/03/2026 10:51:28 AM,BPD442,8M6CL,8M6CL,08/04/2026 3:21:43 AM,8M6CL,D1D,4,7931103,,,,,,,,,,,,,,,,,
D602107,342,KJ7KQ342WFH2,0,0,0,0.017763,0,0,0,0,0.060395,0,0,0,0.003553,0,0.014211,0,,D602107B,PXMG,07/09/2026 8:58:59 PM,BPD446,8M6CL,8M6CL,08/07/2026 1:28:25 PM,8M6CL,D1D,1,8919951,,,,,,,,,,,,,,,,,
D602107,344,KJ7KQ344WFB0,0.007105,0,0,0.010658,0.003553,0,0,0,0.028421,0,0,0,0.003553,0,0,0,,D602107B,PXMG,07/09/2026 8:58:59 PM,BPD446,8M6CL,8M6CL,08/07/2026 1:28:23 PM,8M6CL,D1D,2,8919962,,,,,,,,,,,,,,,,,
D602107,348,KJ7KQ348WFD2,0,0,0,0.025115,0,0.008372,0,0,0.335568,0,0.003553,0,0.075837,0.009638,0.080656,0.004819,0,D602107B,PXMG,07/09/2026 8:58:59 PM,BPD446,8M6CL,8M6CL,08/07/2026 1:28:13 PM,8M6CL,D1D,3,8920049,,,,,,,,,,,,,,,,,
D602107,358,KJ7KQ358WFA3,0,0,0,0.049737,0.003553,0,0,0.003553,0.085264,0,0,0,0.007105,0.010658,0.003553,0,,D602107B,PXMG,07/09/2026 8:58:59 PM,BPD446,8M6CL,8M6CL,08/07/2026 1:27:56 PM,8M6CL,D1D,4,8919873,,,,,,,,,,,,,,,,,
D602107,372,KJ7KQ372WFG0,0.003553,0,0,0.014211,0,0,0,0,0.039079,0,0,0,0,0,0.007105,0,,D602107B,PXMG,07/09/2026 8:58:59 PM,BPD446,8M6CL,8M6CL,08/07/2026 1:28:08 PM,8M6CL,D1D,5,8920058,,,,,,,,,,,,,,,,,
D602107,383,KJ7KQ383WFA0,0.007168,0,0,0.021505,0,0,0,0,0.025089,0,0,0,0.010753,0,0.003584,0,,D602107B,PXMG,07/09/2026 8:58:59 PM,BPD446,8M6CL,8M6CL,08/07/2026 1:28:01 PM,8M6CL,D1D,6,8919848,,,,,,,,,,,,,,,,,
D602107,324,KJ7KQ324WFG6,0.003553,0,0,0.017763,0,0.003553,0,0.007105,0.05329,0,0,0,0.007105,0.003553,0.017763,0.003553,,D6021070,PXMG,07/15/2026 1:11:34 AM,BPD442,8M6CL,8M6CL,08/07/2026 1:27:21 PM,8M6CL,D1D,1,7907643,,,,,,,,,,,,,,,,,
D602107,331,KJ7KQ331WFF7,0,0.003584,0,0,0,0,0,0,0.032258,0,0,0,0.003584,0.007168,0.003584,0.010753,,D6021070,PXMG,07/15/2026 1:11:34 AM,BPD442,8M6CL,8M6CL,08/07/2026 1:27:32 PM,8M6CL,D1D,2,7907689,,,,,,,,,,,,,,,,,
D602107,332,KJ7KQ332WFC6,0,0,0,0.035527,0,0.017763,0,0,0.074606,0,0,0,0.028421,0.003553,0.003553,0,,D6021070,PXMG,07/15/2026 1:11:34 AM,BPD442,8M6CL,8M6CL,08/07/2026 1:27:45 PM,8M6CL,D1D,3,7907603,,,,,,,,,,,,,,,,,
D602107,333,KJ7KQ333WFH0,0,0,0,0.014337,0,0,0,0,0.039426,0,0,0,0.003584,0.003584,0.003584,0.007168,,D6021070,PXMG,07/15/2026 1:11:34 AM,BPD442,8M6CL,8M6CL,08/07/2026 1:27:15 PM,8M6CL,D1D,4,7907516,,,,,,,,,,,,,,,,,
D602107,335,KJ7KQ335WFA6,0,0,0,0.017921,0,0,0,0,0.0681,0,0,0,0.007168,0,0.003584,0,,D6021070,PXMG,07/15/2026 1:11:34 AM,BPD442,8M6CL,8M6CL,08/07/2026 1:27:26 PM,8M6CL,D1D,5,7907616,,,,,,,,,,,,,,,,,
D602107,337,KJ7KQ337WFB7,0,0,0,0.007168,0.003584,0,0,0,0.050179,0,0,0,0.014337,0,0.025089,0,,D6021070,PXMG,07/15/2026 1:11:34 AM,BPD442,8M6CL,8M6CL,08/07/2026 1:27:36 PM,8M6CL,D1D,6,7907696,,,,,,,,,,,,,,,,,
D602107,397,KJ7KQ397WFG6,0,0,0,0.071684,0,0,0,0,0.161289,0,0,0,0.007168,0.007168,0.301073,0,,D602107A,PXMG,08/15/2026 1:53:55 AM,BPD448,8M6CL,8M6CL,08/16/2026 9:43:47 AM,8M6CL,D1D,1,9035569,,,,,,,,,,,,,,,,,
D602107,435,KJ7KQ435WFH2,0,0,0,0.064182,0,0.003834,0,0,0.282735,0,0,0,0,0.007418,0,0.003834,0,D602107A,PXMG,08/15/2026 1:53:55 AM,BPD448,8M6CL,8M6CL,08/16/2026 9:43:58 AM,8M6CL,D1D,2,9035540,,,,,,,,,,,,,,,,,
D602107,446,KJ7KQ446WFB2,0,0,0,0.017763,0,0,0,0,0.273555,0,0,0,0,0.010658,0,0,,D602107A,PXMG,08/15/2026 1:53:55 AM,BPD448,8M6CL,8M6CL,08/16/2026 9:43:52 AM,8M6CL,D1D,3,9035513,,,,,,,,,,,,,,,,,
D602107,561,KJ7KQ561WFC7,0,0,0,0.057347,0.003584,0,0,0,0.279568,0,0,0,0.003584,0,0.014337,0,,D602107A,PXMG,08/15/2026 1:53:55 AM,BPD448,8M6CL,8M6CL,08/16/2026 9:44:18 AM,8M6CL,D1D,4,9035548,,,,,,,,,,,,,,,,,
D602107,562,KJ7KQ562WFH1,0,0,0,0.067501,0.007105,0.003553,0,0,0.216712,0,0,0,0.007105,0,0.003553,0,,D602107A,PXMG,08/15/2026 1:53:55 AM,BPD448,8M6CL,8M6CL,08/16/2026 9:44:04 AM,8M6CL,D1D,5,9035602,,,,,,,,,,,,,,,,,
D608115,330,KJ9HD330WFG2,0,0,0,0.046185,0.003553,0,0,0,0.191844,0,0,0,0,0,0.017763,0,,D6081150,PXMG,05/07/2026 6:58:59 PM,BPD444,8M6CL,8M6CL,05/08/2026 8:08:50 AM,8M6CL,D1D,1,8122845,,,,,,,,,,,,,,,,,
D608115,331,KJ9HD331WFD1,0,0,0,0.017921,0,0,0,0,0.193547,0,0,0,0,0,0,0,,D6081150,PXMG,05/07/2026 6:58:59 PM,BPD444,8M6CL,8M6CL,07/03/2026 4:56:03 AM,8M6CL,D1D,2,8122834,,,,,,,,,,,,,,,,,
D608115,365,KJ9HD365WFE1,0,0,0,0.017921,0,0,0,0,0.240142,0,0,0,0,0,0,0,,D6081150,PXMG,05/07/2026 6:58:59 PM,BPD444,8M6CL,8M6CL,07/03/2026 10:57:22 PM,8M6CL,D1D,3,8122827,,,,,,,,,,,,,,,,,
D608115,366,KJ9HD366WFB0,0,0,0,0.024869,0,0.003553,0,0,0.202502,0,0.003553,0,0,0.007105,0,0,,D6081150,PXMG,05/07/2026 6:58:59 PM,BPD444,8M6CL,8M6CL,07/07/2026 12:15:53 PM,8M6CL,D1D,4,8122811,,,,,,,,,,,,,,,,,
D608117,10,KJ7HC010WFD1,0,0,0,0.007105,0.003553,0.003553,0,0,0.270002,0,0,0,0.003553,0,0.003553,0.014211,,D6081170,PXMG,05/11/2026 9:24:54 PM,BPD448,8M6CL,8M6CL,08/09/2026 3:21:42 AM,8M6CL,D1D,1,8123013,,,,,,,,,,,,,,,,,
D608117,16,KJ7HC016WFG4,0,0,0,0.017763,0,0.003553,0,0,0.238028,0,0,0,0,0.007105,0,0,,D6081170,PXMG,05/11/2026 9:24:54 PM,BPD448,8M6CL,8M6CL,08/09/2026 7:09:14 PM,8M6CL,D1D,2,8123000,,,,,,,,,,,,,,,,,
D608117,72,KJ7HC072WFB6,0,0,0,0.014211,0,0.003553,0,0,0.262897,0,0,0,0.007105,0.003553,0.007105,0,,D6081170,PXMG,05/11/2026 9:24:54 PM,BPD448,8M6CL,8M6CL,08/10/2026 7:39:06 AM,8M6CL,D1D,3,8122902,,,,,,,,,,,,,,,,,
D608117,149,KJ7HC149WFC3,0,0,0,0.017921,0,0,0,0,0.218636,0,0,0,0,0,0,0,,D6081170,PXMG,05/11/2026 9:24:54 PM,BPD448,8M6CL,8M6CL,08/10/2026 7:27:09 AM,8M6CL,D1D,4,8123053,,,,,,,,,,,,,,,,,
D609195,248,KJ7HD248WFF0,0,0,0,0.010658,0.003553,0,0.003553,0,0.216712,0,0,0,0.007105,0.024869,0.003553,0,,D6091950,PXMG,05/13/2026 10:12:19 AM,BPD436,8M6CL,8M6CL,07/20/2026 1:13:33 PM,8M6CL,D1D,1,8161528,,,,,,,,,,,,,,,,,
D609195,264,KJ7HW264WFE1,0,0,0,0.017763,0,0,0,0,0.181186,0,0,0,0,0.021316,0.003553,0,,D6091950,PXMG,05/13/2026 10:12:19 AM,BPD436,8M6CL,8M6CL,07/20/2026 2:04:08 PM,8M6CL,D1D,2,8161434,,,,,,,,,,,,,,,,,
D609169,526,GU1PU526JKB5,0,0,0,0.024869,0.003553,0.007105,0,0,0.230923,0,0,0,0.021316,0.007105,0.021316,0,,D6091690,PXMG,05/18/2026 7:44:23 PM,BPD454,8M6CL,8M6CL,08/10/2026 5:19:37 AM,8M6CL,D1D,1,8156240,,,,,,,,,,,,,,,,,
D609169,527,GU1PU527JKF7,0,0,0.003584,0.032258,0,0,0,0,0.2043,0,0,0,0.007168,0,0.014337,0,,D6091690,PXMG,05/18/2026 7:44:23 PM,BPD454,8M6CL,8M6CL,07/11/2026 2:10:22 PM,8M6CL,D1D,2,8156083,,,,,,,,,,,,,,,,,
D609169,528,GU1PU528JKC6,0.003553,0,0,0.010658,0,0,0,0,0.230923,0,0,0,0.003553,0.003553,0.007105,0.003553,,D6091690,PXMG,05/18/2026 7:44:23 PM,BPD454,8M6CL,8M6CL,08/09/2026 3:22:01 AM,8M6CL,D1D,3,8156076,,,,,,,,,,,,,,,,,
D609169,554,GU1PU554JKG5,0,0,0,0.035527,0,0,0,0,0.113685,0,0,0,0.003553,0,0,0,,D6091690,PXMG,05/18/2026 7:44:23 PM,BPD454,8M6CL,8M6CL,08/09/2026 3:21:45 PM,8M6CL,D1D,4,8156201,,,,,,,,,,,,,,,,,
D609139,3,KJA9W003WFA0,0,0,0,0,0,0,0,0,0.187676,0,0,0,0.003609,0.007218,0.083011,0.003609,,D6091390,PNCB,05/18/2026 9:09:14 PM,BPD436,8M6CL,8M6CL,07/21/2026 11:58:57 PM,8M6CL,D1D,1,8169436,,,,,,,,,,,,,,,,,
D609139,17,KJA9W017WFG6,0,0,0,0.003609,0,0,0,0,0.202113,0,0,0,0.003609,0.003609,0,0,,D6091390,PNCB,05/18/2026 9:09:14 PM,BPD436,8M6CL,8M6CL,07/20/2026 7:24:31 PM,8M6CL,D1D,2,8169615,,,,,,,,,,,,,,,,,
D609139,33,KJA9W033WFG1,0,0,0,0,0.003609,0,0,0,0.202113,0,0.003609,0,0.007218,0.003609,0.003609,0.014437,,D6091390,PNCB,05/18/2026 9:09:14 PM,BPD436,8M6CL,8M6CL,07/20/2026 7:26:39 PM,8M6CL,D1D,3,8169581,,,,,,,,,,,,,,,,,
D609139,41,KJA9W041WFC1,0,0,0,0.010827,0,0,0,0,0.184067,0,0,0,0.003609,0.007218,0,0,,D6091390,PNCB,05/18/2026 9:09:14 PM,BPD436,8M6CL,8M6CL,07/22/2026 1:34:48 AM,8M6CL,D1D,4,8169446,,,,,,,,,,,,,,,,,
D608626,73,MCLXT073WAB7,0,0,0,0.003584,0,0,0,0,0.2043,0,0,0,0.003584,0,0,0,,D6086260,PXMG,05/18/2026 9:51:16 PM,BPD444,8M6CL,8M6CL,07/19/2026 3:19:18 AM,8M6CL,D1D,1,8128092,,,,,,,,,,,,,,,,,
D608626,104,MCLXP104WAB6,0,0,0,0.007105,0,0,0,0,0.188291,0,0,0,0,0.017763,0.003553,0,,D6086260,PXMG,05/18/2026 9:51:16 PM,BPD444,8M6CL,8M6CL,07/16/2026 10:13:49 PM,8M6CL,D1D,2,8128178,,,,,,,,,,,,,,,,,
D608626,118,MCLXP118WAB1,0,0,0,0.003553,0.003553,0.003553,0,0,0.206054,0,0.003553,0,0,0,0,0,,D6086260,PXMG,05/18/2026 9:51:16 PM,BPD444,8M6CL,8M6CL,07/16/2026 10:36:32 PM,8M6CL,D1D,3,8128098,,,,,,,,,,,,,,,,,
D608626,130,MCLXP130WAF5,0,0,0,0.018723,0.003553,0,0,0,0.258192,0,0,0,0,0.003745,0,0,0,D6086260,PXMG,05/18/2026 9:51:16 PM,BPD444,8M6CL,8M6CL,07/19/2026 3:57:39 AM,8M6CL,D1D,4,8128305,,,,,,,,,,,,,,,,,
